"county","FIPS","year","winter","spring","summer","fall"
"Accomack_Virginia_51001","51001",2011,0,0,1.01219512195122,0
"Accomack_Virginia_51001","51001",2012,0,0.158536585365854,1.42682926829268,2.09756097560976
"Accomack_Virginia_51001","51001",2013,1,0.0853658536585366,0.0853658536585366,1
"Accomack_Virginia_51001","51001",2014,0,0.75609756097561,0.597560975609756,0.402439024390244
"Accomack_Virginia_51001","51001",2015,0,0,0.0487804878048781,0.804878048780488
"Accomack_Virginia_51001","51001",2016,0.231707317073171,0.0365853658536585,1.04878048780488,2.79268292682927
"Accomack_Virginia_51001","51001",2017,0.280487804878049,0.0365853658536585,2.3780487804878,0.890243902439024
"Accomack_Virginia_51001","51001",2018,0,0.134146341463415,0.670731707317073,0.475609756097561
"Accomack_Virginia_51001","51001",2019,0,0.0487804878048781,0.402439024390244,0.975609756097561
"Accomack_Virginia_51001","51001",2020,0.98780487804878,0,0.609756097560976,1.89024390243902
"Albemarle_Virginia_51003","51003",1979,NA,0,0.857142857142857,2.10714285714286
"Albemarle_Virginia_51003","51003",1980,0,0,0,0
"Albemarle_Virginia_51003","51003",1981,0,0,0.0714285714285714,0
"Albemarle_Virginia_51003","51003",1982,0,0,0,0
"Albemarle_Virginia_51003","51003",1983,0,0.214285714285714,0,0.0625
"Albemarle_Virginia_51003","51003",1984,0.160714285714286,1.02678571428571,0.285714285714286,0
"Albemarle_Virginia_51003","51003",1985,0.0357142857142857,0,1.42857142857143,1.35714285714286
"Albemarle_Virginia_51003","51003",1986,0,0,0,0
"Albemarle_Virginia_51003","51003",1987,0.0982142857142857,1.79464285714286,0,1
"Albemarle_Virginia_51003","51003",1988,0,0,0,0
"Albemarle_Virginia_51003","51003",1989,0,1,0.0267857142857143,0
"Albemarle_Virginia_51003","51003",1990,0,0.0803571428571429,0.0357142857142857,0.616071428571429
"Albemarle_Virginia_51003","51003",1991,0,0,0.0714285714285714,0
"Albemarle_Virginia_51003","51003",1992,0,0.9375,0,0.830357142857143
"Albemarle_Virginia_51003","51003",1993,0.982142857142857,1,0.160714285714286,1
"Albemarle_Virginia_51003","51003",1994,0,0.5625,0.928571428571429,0
"Albemarle_Virginia_51003","51003",1995,0.258928571428571,0,0.1875,0.357142857142857
"Albemarle_Virginia_51003","51003",1996,0.0892857142857143,0,0,1.5625
"Albemarle_Virginia_51003","51003",1997,0,0,0.732142857142857,1.11607142857143
"Albemarle_Virginia_51003","51003",1998,0.0982142857142857,0.0178571428571429,0,0.0803571428571429
"Albemarle_Virginia_51003","51003",1999,0,0,0,1.94642857142857
"Albemarle_Virginia_51003","51003",2000,0,0,0,0.142857142857143
"Albemarle_Virginia_51003","51003",2001,0,0,0.883928571428571,0.160714285714286
"Albemarle_Virginia_51003","51003",2002,0,0,0.0803571428571429,0.383928571428571
"Albemarle_Virginia_51003","51003",2003,0.0714285714285714,1,0.732142857142857,1.01785714285714
"Albemarle_Virginia_51003","51003",2004,0.00892857142857143,0.0446428571428571,0.107142857142857,1.86607142857143
"Albemarle_Virginia_51003","51003",2005,0.0357142857142857,0,0.901785714285714,2.25892857142857
"Albemarle_Virginia_51003","51003",2006,0,0,0.0267857142857143,2.08035714285714
"Albemarle_Virginia_51003","51003",2007,0,0,0,0.839285714285714
"Albemarle_Virginia_51003","51003",2008,0,0.0803571428571429,0.25,0.732142857142857
"Albemarle_Virginia_51003","51003",2009,0.258928571428571,0,0.0178571428571429,0.285714285714286
"Albemarle_Virginia_51003","51003",2010,1.14285714285714,0.0178571428571429,0,1.14285714285714
"Albemarle_Virginia_51003","51003",2011,0,2.50892857142857,0.169642857142857,2.72321428571429
"Albemarle_Virginia_51003","51003",2012,1,0.151785714285714,0.375,0.0357142857142857
"Albemarle_Virginia_51003","51003",2013,0.5625,0,0.4375,1.01785714285714
"Albemarle_Virginia_51003","51003",2014,0,1,0.0178571428571429,0
"Albemarle_Virginia_51003","51003",2015,0,0.178571428571429,0.107142857142857,1.26785714285714
"Albemarle_Virginia_51003","51003",2016,0.00892857142857143,0,0.580357142857143,0.0267857142857143
"Albemarle_Virginia_51003","51003",2017,0,1.08035714285714,0.419642857142857,0.383928571428571
"Albemarle_Virginia_51003","51003",2018,0.491071428571429,2.14285714285714,1.40178571428571,1.27678571428571
"Albemarle_Virginia_51003","51003",2019,0.205357142857143,0.0803571428571429,0.294642857142857,0.0625
"Albemarle_Virginia_51003","51003",2020,0.0625,1,1.49107142857143,1.79464285714286
"Alexandria_Virginia_51510","51510",1979,NA,0,0,2
"Alexandria_Virginia_51510","51510",1980,0,0,0,0
"Alexandria_Virginia_51510","51510",1981,0,0,0,0
"Alexandria_Virginia_51510","51510",1982,0,0,0,0
"Alexandria_Virginia_51510","51510",1983,0,0,0,0
"Alexandria_Virginia_51510","51510",1984,0,0,0,0
"Alexandria_Virginia_51510","51510",1985,0,0,0,0
"Alexandria_Virginia_51510","51510",1986,0,0,0,0
"Alexandria_Virginia_51510","51510",1987,0,0,0,0
"Alexandria_Virginia_51510","51510",1988,0,0,0,0
"Alexandria_Virginia_51510","51510",1989,0,1,0,0
"Alexandria_Virginia_51510","51510",1990,0,0,0,0
"Alexandria_Virginia_51510","51510",1991,0,0,0,0
"Alexandria_Virginia_51510","51510",1992,0,0,0,0
"Alexandria_Virginia_51510","51510",1993,0,0.666666666666667,1,1
"Alexandria_Virginia_51510","51510",1994,0,1,0,0
"Alexandria_Virginia_51510","51510",1995,0,0,0,1
"Alexandria_Virginia_51510","51510",1996,0,0,0,1
"Alexandria_Virginia_51510","51510",1997,0,0,1,1
"Alexandria_Virginia_51510","51510",1998,1,0,0,0
"Alexandria_Virginia_51510","51510",1999,0,0,0,1
"Alexandria_Virginia_51510","51510",2000,0,0,0,1
"Alexandria_Virginia_51510","51510",2001,0,0,0,0
"Alexandria_Virginia_51510","51510",2002,0,0,0,0
"Alexandria_Virginia_51510","51510",2003,0,0,0,1
"Alexandria_Virginia_51510","51510",2004,0,0,0,2
"Alexandria_Virginia_51510","51510",2005,0,0.333333333333333,0,2
"Alexandria_Virginia_51510","51510",2006,0,0,1,1
"Alexandria_Virginia_51510","51510",2007,0,1,0,0
"Alexandria_Virginia_51510","51510",2008,0,1.66666666666667,0,1
"Alexandria_Virginia_51510","51510",2009,0,0,0,0
"Alexandria_Virginia_51510","51510",2010,0.333333333333333,0,0,2
"Alexandria_Virginia_51510","51510",2011,0,0,1,2
"Alexandria_Virginia_51510","51510",2012,1,0,0,1
"Alexandria_Virginia_51510","51510",2013,0,0,0,1
"Alexandria_Virginia_51510","51510",2014,0,1.66666666666667,1,0
"Alexandria_Virginia_51510","51510",2015,0,0,1.33333333333333,0.333333333333333
"Alexandria_Virginia_51510","51510",2016,0,0,0,0
"Alexandria_Virginia_51510","51510",2017,0,0,1,0
"Alexandria_Virginia_51510","51510",2018,0,0.333333333333333,2.33333333333333,1
"Alexandria_Virginia_51510","51510",2019,1,0.333333333333333,1,0
"Alexandria_Virginia_51510","51510",2020,0,0,1.33333333333333,1.33333333333333
"Alleghany_Virginia_51005","51005",1979,NA,0,0,0.814285714285714
"Alleghany_Virginia_51005","51005",1980,0,0,0,0
"Alleghany_Virginia_51005","51005",1981,0,0,0,0.1
"Alleghany_Virginia_51005","51005",1982,0,0,0,0
"Alleghany_Virginia_51005","51005",1983,0,0,0,0
"Alleghany_Virginia_51005","51005",1984,0.0285714285714286,0,0.542857142857143,0
"Alleghany_Virginia_51005","51005",1985,0,0,0,1.02857142857143
"Alleghany_Virginia_51005","51005",1986,0,0,0,0
"Alleghany_Virginia_51005","51005",1987,0,1.14285714285714,0,0.114285714285714
"Alleghany_Virginia_51005","51005",1988,0,0,0,0
"Alleghany_Virginia_51005","51005",1989,0,0.157142857142857,0,0.442857142857143
"Alleghany_Virginia_51005","51005",1990,0,0,0.1,0.0857142857142857
"Alleghany_Virginia_51005","51005",1991,0,0,0,0
"Alleghany_Virginia_51005","51005",1992,0,1,0.0428571428571429,0
"Alleghany_Virginia_51005","51005",1993,0,0,0,0.0571428571428571
"Alleghany_Virginia_51005","51005",1994,0.185714285714286,0,0.257142857142857,0
"Alleghany_Virginia_51005","51005",1995,0.471428571428571,0,0.0428571428571429,0.0428571428571429
"Alleghany_Virginia_51005","51005",1996,0.0428571428571429,0,1,1.07142857142857
"Alleghany_Virginia_51005","51005",1997,0,0.0142857142857143,0.542857142857143,0
"Alleghany_Virginia_51005","51005",1998,0.0285714285714286,0,0,0
"Alleghany_Virginia_51005","51005",1999,0,0,0.0142857142857143,0.4
"Alleghany_Virginia_51005","51005",2000,0,0.0571428571428571,0,0.128571428571429
"Alleghany_Virginia_51005","51005",2001,0,0,0.2,0
"Alleghany_Virginia_51005","51005",2002,0,0.0142857142857143,0,0.0571428571428571
"Alleghany_Virginia_51005","51005",2003,0.0428571428571429,0,0.357142857142857,1.58571428571429
"Alleghany_Virginia_51005","51005",2004,0,0,0.0714285714285714,2.4
"Alleghany_Virginia_51005","51005",2005,0,0.0285714285714286,0,0.171428571428571
"Alleghany_Virginia_51005","51005",2006,0,0,0.985714285714286,0.114285714285714
"Alleghany_Virginia_51005","51005",2007,0,0,0,0.7
"Alleghany_Virginia_51005","51005",2008,0,0,0.0857142857142857,0
"Alleghany_Virginia_51005","51005",2009,0.0571428571428571,0,0.0142857142857143,0.7
"Alleghany_Virginia_51005","51005",2010,0.357142857142857,0.0428571428571429,0,0.614285714285714
"Alleghany_Virginia_51005","51005",2011,0,0.0428571428571429,0,0.657142857142857
"Alleghany_Virginia_51005","51005",2012,0.0571428571428571,0,0.0857142857142857,0.757142857142857
"Alleghany_Virginia_51005","51005",2013,0.642857142857143,0.128571428571429,0.5,0.9
"Alleghany_Virginia_51005","51005",2014,0,0,0,0
"Alleghany_Virginia_51005","51005",2015,0,0,0.271428571428571,0.142857142857143
"Alleghany_Virginia_51005","51005",2016,0,0,1.07142857142857,0.871428571428571
"Alleghany_Virginia_51005","51005",2017,0,0.5,0,1.4
"Alleghany_Virginia_51005","51005",2018,0.0142857142857143,0.957142857142857,0.228571428571429,0.657142857142857
"Alleghany_Virginia_51005","51005",2019,0.0428571428571429,0.242857142857143,0,0.0285714285714286
"Alleghany_Virginia_51005","51005",2020,0.0428571428571429,1.05714285714286,0.785714285714286,0.114285714285714
"Amelia_Virginia_51007","51007",1979,NA,0,0,1.26923076923077
"Amelia_Virginia_51007","51007",1980,0,0,0,0
"Amelia_Virginia_51007","51007",1981,0,0,0,0
"Amelia_Virginia_51007","51007",1982,0,0,0.288461538461538,0
"Amelia_Virginia_51007","51007",1983,0,0.865384615384615,0,0
"Amelia_Virginia_51007","51007",1984,0,0.153846153846154,0,0
"Amelia_Virginia_51007","51007",1985,0,0,1,1.57692307692308
"Amelia_Virginia_51007","51007",1986,0,0,0,0
"Amelia_Virginia_51007","51007",1987,0,1.78846153846154,0,0
"Amelia_Virginia_51007","51007",1988,0,0,0,0
"Amelia_Virginia_51007","51007",1989,0,0,0.961538461538462,0
"Amelia_Virginia_51007","51007",1990,0,0,0,0
"Amelia_Virginia_51007","51007",1991,0,1,0,0
"Amelia_Virginia_51007","51007",1992,0,0,0,0
"Amelia_Virginia_51007","51007",1993,0,0.846153846153846,0.134615384615385,1
"Amelia_Virginia_51007","51007",1994,0,1,0,0.673076923076923
"Amelia_Virginia_51007","51007",1995,0,0.0384615384615385,0,0
"Amelia_Virginia_51007","51007",1996,0,0,0,1.94230769230769
"Amelia_Virginia_51007","51007",1997,0,0,0,0
"Amelia_Virginia_51007","51007",1998,0,0,0,0
"Amelia_Virginia_51007","51007",1999,0,0,0,2.23076923076923
"Amelia_Virginia_51007","51007",2000,0,0.0192307692307692,0,0
"Amelia_Virginia_51007","51007",2001,0,0.634615384615385,0,0
"Amelia_Virginia_51007","51007",2002,0,0,0.403846153846154,0.173076923076923
"Amelia_Virginia_51007","51007",2003,0,1.07692307692308,0,1
"Amelia_Virginia_51007","51007",2004,0,0,0.788461538461538,0.711538461538462
"Amelia_Virginia_51007","51007",2005,1,0,1,0.769230769230769
"Amelia_Virginia_51007","51007",2006,0,0,0,2.03846153846154
"Amelia_Virginia_51007","51007",2007,0.0576923076923077,0.903846153846154,0.269230769230769,1
"Amelia_Virginia_51007","51007",2008,0,0.115384615384615,0.807692307692308,1
"Amelia_Virginia_51007","51007",2009,1,0,0,0.653846153846154
"Amelia_Virginia_51007","51007",2010,0.134615384615385,1.03846153846154,0.230769230769231,1
"Amelia_Virginia_51007","51007",2011,0,0,1.11538461538462,1.26923076923077
"Amelia_Virginia_51007","51007",2012,0,0.153846153846154,0.269230769230769,0
"Amelia_Virginia_51007","51007",2013,0,0,0.403846153846154,0
"Amelia_Virginia_51007","51007",2014,0,1.28846153846154,0,0
"Amelia_Virginia_51007","51007",2015,0,0,0.653846153846154,0.903846153846154
"Amelia_Virginia_51007","51007",2016,0,0,0.673076923076923,1.23076923076923
"Amelia_Virginia_51007","51007",2017,0,0,0.615384615384615,0
"Amelia_Virginia_51007","51007",2018,0,1.51923076923077,0.173076923076923,2.59615384615385
"Amelia_Virginia_51007","51007",2019,0,0,0.403846153846154,0.0192307692307692
"Amelia_Virginia_51007","51007",2020,1,0,2.30769230769231,1.69230769230769
"Amherst_Virginia_51009","51009",1979,NA,0,0.986111111111111,2
"Amherst_Virginia_51009","51009",1980,0,0,0,0
"Amherst_Virginia_51009","51009",1981,0,0,0,0
"Amherst_Virginia_51009","51009",1982,0,0,0.152777777777778,0.0555555555555556
"Amherst_Virginia_51009","51009",1983,0.111111111111111,0.916666666666667,0,0.125
"Amherst_Virginia_51009","51009",1984,0.152777777777778,0.0972222222222222,0.125,0.0138888888888889
"Amherst_Virginia_51009","51009",1985,0.0138888888888889,0,0.486111111111111,1.65277777777778
"Amherst_Virginia_51009","51009",1986,0,0,0,0
"Amherst_Virginia_51009","51009",1987,0.472222222222222,1.79166666666667,0,1.13888888888889
"Amherst_Virginia_51009","51009",1988,0,0,0,0
"Amherst_Virginia_51009","51009",1989,0,1,0,0
"Amherst_Virginia_51009","51009",1990,0,0,0.0138888888888889,1.55555555555556
"Amherst_Virginia_51009","51009",1991,0.0277777777777778,0.0833333333333333,0.0277777777777778,0
"Amherst_Virginia_51009","51009",1992,0.0833333333333333,1,0.180555555555556,0.0138888888888889
"Amherst_Virginia_51009","51009",1993,0.0833333333333333,0.319444444444444,0.166666666666667,1
"Amherst_Virginia_51009","51009",1994,0.972222222222222,0.5,0.527777777777778,0
"Amherst_Virginia_51009","51009",1995,0.486111111111111,0,1.08333333333333,0.638888888888889
"Amherst_Virginia_51009","51009",1996,0.236111111111111,0,0.0972222222222222,1.23611111111111
"Amherst_Virginia_51009","51009",1997,0.305555555555556,0,0.763888888888889,0.111111111111111
"Amherst_Virginia_51009","51009",1998,0.361111111111111,0.0694444444444444,0.138888888888889,0.0138888888888889
"Amherst_Virginia_51009","51009",1999,0,0,0,1.80555555555556
"Amherst_Virginia_51009","51009",2000,0,0.319444444444444,0,0.222222222222222
"Amherst_Virginia_51009","51009",2001,0,0.0277777777777778,0,0
"Amherst_Virginia_51009","51009",2002,0,0,0.0833333333333333,0.152777777777778
"Amherst_Virginia_51009","51009",2003,0.194444444444444,0.972222222222222,0.638888888888889,1.04166666666667
"Amherst_Virginia_51009","51009",2004,0,0.569444444444444,0.0833333333333333,1.83333333333333
"Amherst_Virginia_51009","51009",2005,0.111111111111111,0,0.194444444444444,1.97222222222222
"Amherst_Virginia_51009","51009",2006,0,0.0277777777777778,0.736111111111111,1.75
"Amherst_Virginia_51009","51009",2007,0.0694444444444444,0.0138888888888889,0,1.02777777777778
"Amherst_Virginia_51009","51009",2008,0,0,1,0.0694444444444444
"Amherst_Virginia_51009","51009",2009,0.652777777777778,0,0,0.805555555555556
"Amherst_Virginia_51009","51009",2010,1,0.138888888888889,0.305555555555556,1.83333333333333
"Amherst_Virginia_51009","51009",2011,0,1.20833333333333,0,2.22222222222222
"Amherst_Virginia_51009","51009",2012,0.875,0.916666666666667,0,0.277777777777778
"Amherst_Virginia_51009","51009",2013,0.819444444444444,0,1.02777777777778,1.20833333333333
"Amherst_Virginia_51009","51009",2014,0,1,0,0
"Amherst_Virginia_51009","51009",2015,0,0.0694444444444444,0.0833333333333333,1.73611111111111
"Amherst_Virginia_51009","51009",2016,0.0138888888888889,0.0138888888888889,0.777777777777778,0.25
"Amherst_Virginia_51009","51009",2017,0,1.59722222222222,0.291666666666667,0
"Amherst_Virginia_51009","51009",2018,0.888888888888889,1.54166666666667,0.388888888888889,3.23611111111111
"Amherst_Virginia_51009","51009",2019,0.875,0.125,0.208333333333333,0.0277777777777778
"Amherst_Virginia_51009","51009",2020,0.138888888888889,1.01388888888889,1.18055555555556,2.625
"Appomattox_Virginia_51011","51011",1979,NA,0,0.156862745098039,2
"Appomattox_Virginia_51011","51011",1980,0,0,0,0
"Appomattox_Virginia_51011","51011",1981,0,0,0,0
"Appomattox_Virginia_51011","51011",1982,0,0,0,0
"Appomattox_Virginia_51011","51011",1983,0,0.235294117647059,0,0
"Appomattox_Virginia_51011","51011",1984,0,0.0588235294117647,0,0
"Appomattox_Virginia_51011","51011",1985,0,0,0.882352941176471,1.25490196078431
"Appomattox_Virginia_51011","51011",1986,0,0,0,0
"Appomattox_Virginia_51011","51011",1987,0,1.76470588235294,0,1.09803921568627
"Appomattox_Virginia_51011","51011",1988,0,0,0,0
"Appomattox_Virginia_51011","51011",1989,0,0.980392156862745,0,0
"Appomattox_Virginia_51011","51011",1990,0,0,0,0.92156862745098
"Appomattox_Virginia_51011","51011",1991,0,0.666666666666667,0.156862745098039,0
"Appomattox_Virginia_51011","51011",1992,0,0.941176470588235,0,0
"Appomattox_Virginia_51011","51011",1993,0,0.764705882352941,0.0196078431372549,1
"Appomattox_Virginia_51011","51011",1994,0,1,0,0
"Appomattox_Virginia_51011","51011",1995,0,0,0.0588235294117647,0
"Appomattox_Virginia_51011","51011",1996,0,0,0.607843137254902,1.01960784313725
"Appomattox_Virginia_51011","51011",1997,0,0,0,0.0196078431372549
"Appomattox_Virginia_51011","51011",1998,0.431372549019608,0,0,0
"Appomattox_Virginia_51011","51011",1999,0,0,0,1.49019607843137
"Appomattox_Virginia_51011","51011",2000,0,0,0,0
"Appomattox_Virginia_51011","51011",2001,0,0.333333333333333,0,0
"Appomattox_Virginia_51011","51011",2002,0,0,0,0.0196078431372549
"Appomattox_Virginia_51011","51011",2003,0,1,0.980392156862745,1
"Appomattox_Virginia_51011","51011",2004,0,0.0784313725490196,0,0.392156862745098
"Appomattox_Virginia_51011","51011",2005,0.0392156862745098,0,0.647058823529412,1
"Appomattox_Virginia_51011","51011",2006,0,0,0.450980392156863,1.6078431372549
"Appomattox_Virginia_51011","51011",2007,0.0588235294117647,0.215686274509804,0,1.96078431372549
"Appomattox_Virginia_51011","51011",2008,0,0.352941176470588,0.431372549019608,1
"Appomattox_Virginia_51011","51011",2009,1,0,0,1
"Appomattox_Virginia_51011","51011",2010,0.294117647058824,0.156862745098039,0.352941176470588,1
"Appomattox_Virginia_51011","51011",2011,0,0,0,1.15686274509804
"Appomattox_Virginia_51011","51011",2012,0.274509803921569,1,0.470588235294118,0
"Appomattox_Virginia_51011","51011",2013,0,0.176470588235294,0.588235294117647,0.862745098039216
"Appomattox_Virginia_51011","51011",2014,0,1,0,0
"Appomattox_Virginia_51011","51011",2015,0,0,0,1.64705882352941
"Appomattox_Virginia_51011","51011",2016,0,0,0,1.23529411764706
"Appomattox_Virginia_51011","51011",2017,0,0.764705882352941,0.352941176470588,0.0196078431372549
"Appomattox_Virginia_51011","51011",2018,0.92156862745098,1.74509803921569,0.705882352941177,1.94117647058824
"Appomattox_Virginia_51011","51011",2019,0,0,0.294117647058824,0
"Appomattox_Virginia_51011","51011",2020,1,0.235294117647059,1.19607843137255,4.45098039215686
"Arlington_Virginia_51013","51013",1979,NA,0,0,2
"Arlington_Virginia_51013","51013",1980,0,0,0,0
"Arlington_Virginia_51013","51013",1981,0,0,0,0
"Arlington_Virginia_51013","51013",1982,0,0,0,0
"Arlington_Virginia_51013","51013",1983,0,0.5,0,0
"Arlington_Virginia_51013","51013",1984,0,0,0,0
"Arlington_Virginia_51013","51013",1985,0,0,0,0
"Arlington_Virginia_51013","51013",1986,0,0,0,0
"Arlington_Virginia_51013","51013",1987,0,0,0,0.25
"Arlington_Virginia_51013","51013",1988,0,0,0,0
"Arlington_Virginia_51013","51013",1989,0,1,0,0
"Arlington_Virginia_51013","51013",1990,0,0,0.5,0
"Arlington_Virginia_51013","51013",1991,0,0,0,0
"Arlington_Virginia_51013","51013",1992,0,0,0,0
"Arlington_Virginia_51013","51013",1993,0,0,1,1
"Arlington_Virginia_51013","51013",1994,0,1,0,0
"Arlington_Virginia_51013","51013",1995,0,0,0,0.5
"Arlington_Virginia_51013","51013",1996,0,0,0,1.25
"Arlington_Virginia_51013","51013",1997,0,0,1,1
"Arlington_Virginia_51013","51013",1998,1,0,0,0
"Arlington_Virginia_51013","51013",1999,0,0,0,1
"Arlington_Virginia_51013","51013",2000,0,0,0,1
"Arlington_Virginia_51013","51013",2001,0,0,0,0
"Arlington_Virginia_51013","51013",2002,0,0,0,0
"Arlington_Virginia_51013","51013",2003,0,0,0,1
"Arlington_Virginia_51013","51013",2004,0,0,0,1.75
"Arlington_Virginia_51013","51013",2005,0,0,0,2
"Arlington_Virginia_51013","51013",2006,0,0,1,1
"Arlington_Virginia_51013","51013",2007,0,1,0,0
"Arlington_Virginia_51013","51013",2008,0,1.75,0,1
"Arlington_Virginia_51013","51013",2009,0,0,0,0
"Arlington_Virginia_51013","51013",2010,0.75,0,0.5,1.75
"Arlington_Virginia_51013","51013",2011,0,0,1,2
"Arlington_Virginia_51013","51013",2012,1,0,0.5,1
"Arlington_Virginia_51013","51013",2013,0,0,0,1
"Arlington_Virginia_51013","51013",2014,0,2.75,1,0
"Arlington_Virginia_51013","51013",2015,0,0,1.25,0.25
"Arlington_Virginia_51013","51013",2016,0.25,0,0,0.25
"Arlington_Virginia_51013","51013",2017,0,0,1,0
"Arlington_Virginia_51013","51013",2018,0,1.25,2.75,1.25
"Arlington_Virginia_51013","51013",2019,1,0.75,1,0
"Arlington_Virginia_51013","51013",2020,0,0,1.25,1.5
"Augusta_Virginia_51015","51015",1979,NA,0,0.302631578947368,1.81578947368421
"Augusta_Virginia_51015","51015",1980,0,0,0,0
"Augusta_Virginia_51015","51015",1981,0,0,0.0394736842105263,0.125
"Augusta_Virginia_51015","51015",1982,0,0,0.0526315789473684,0
"Augusta_Virginia_51015","51015",1983,0.0131578947368421,0.0789473684210526,0,0.0723684210526316
"Augusta_Virginia_51015","51015",1984,0.125,0.177631578947368,0.177631578947368,0.0131578947368421
"Augusta_Virginia_51015","51015",1985,0.00657894736842105,0,0.381578947368421,1.46052631578947
"Augusta_Virginia_51015","51015",1986,0,0,0,0
"Augusta_Virginia_51015","51015",1987,0.0921052631578947,1.07894736842105,0,1
"Augusta_Virginia_51015","51015",1988,0,0,0,0
"Augusta_Virginia_51015","51015",1989,0,0.552631578947368,0,0.0723684210526316
"Augusta_Virginia_51015","51015",1990,0,0.0131578947368421,0.0328947368421053,1.05263157894737
"Augusta_Virginia_51015","51015",1991,0,0,0,0
"Augusta_Virginia_51015","51015",1992,0.0460526315789474,1,0.0263157894736842,0.0789473684210526
"Augusta_Virginia_51015","51015",1993,0.157894736842105,0.480263157894737,0.0921052631578947,0.473684210526316
"Augusta_Virginia_51015","51015",1994,0.217105263157895,0.111842105263158,1.01973684210526,0
"Augusta_Virginia_51015","51015",1995,0.671052631578947,0,1.01973684210526,0.427631578947368
"Augusta_Virginia_51015","51015",1996,0.197368421052632,0.256578947368421,0.230263157894737,1.05921052631579
"Augusta_Virginia_51015","51015",1997,0,0,0.776315789473684,0.151315789473684
"Augusta_Virginia_51015","51015",1998,0.828947368421053,0.0328947368421053,0.0328947368421053,0.0263157894736842
"Augusta_Virginia_51015","51015",1999,0,0,0,1.20394736842105
"Augusta_Virginia_51015","51015",2000,0,0,0,0.203947368421053
"Augusta_Virginia_51015","51015",2001,0,0.0131578947368421,0.888157894736842,0.0526315789473684
"Augusta_Virginia_51015","51015",2002,0,0.526315789473684,0.0263157894736842,0.993421052631579
"Augusta_Virginia_51015","51015",2003,0.0592105263157895,0.105263157894737,0.0526315789473684,1.34868421052632
"Augusta_Virginia_51015","51015",2004,0,0.223684210526316,0.0460526315789474,2.01973684210526
"Augusta_Virginia_51015","51015",2005,0.0394736842105263,0,0.427631578947368,1.74342105263158
"Augusta_Virginia_51015","51015",2006,0,0.00657894736842105,0.769736842105263,1.44078947368421
"Augusta_Virginia_51015","51015",2007,0.00657894736842105,0,0.0394736842105263,0.157894736842105
"Augusta_Virginia_51015","51015",2008,0.0197368421052632,0,0.0526315789473684,0.0460526315789474
"Augusta_Virginia_51015","51015",2009,0.105263157894737,0,0,0.269736842105263
"Augusta_Virginia_51015","51015",2010,0.782894736842105,0.190789473684211,0.105263157894737,0.868421052631579
"Augusta_Virginia_51015","51015",2011,0,1.26315789473684,0.0460526315789474,0.486842105263158
"Augusta_Virginia_51015","51015",2012,0.927631578947368,0.0197368421052632,0.0394736842105263,0.611842105263158
"Augusta_Virginia_51015","51015",2013,0.907894736842105,0,0.894736842105263,0.802631578947368
"Augusta_Virginia_51015","51015",2014,0.0131578947368421,0.690789473684211,0,0.0394736842105263
"Augusta_Virginia_51015","51015",2015,0,0,0.421052631578947,0.901315789473684
