"county","FIPS","centralDecade","aveWetDays","fiveYrAveWetDaysCentYr_-10","fiveYrAveWetDaysCentYr_-9","fiveYrAveWetDaysCentYr_-8","fiveYrAveWetDaysCentYr_-7","fiveYrAveWetDaysCentYr_-6","fiveYrAveWetDaysCentYr_-5","fiveYrAveWetDaysCentYr_-4","fiveYrAveWetDaysCentYr_-3","fiveYrAveWetDaysCentYr_-2","fiveYrAveWetDaysCentYr_-1","fiveYrAveWetDaysCentYr_0","fiveYrAveWetDaysCentYr_1","fiveYrAveWetDaysCentYr_2","fiveYrAveWetDaysCentYr_3","fiveYrAveWetDaysCentYr_4","fiveYrAveWetDaysCentYr_5","fiveYrAveWetDaysCentYr_6","fiveYrAveWetDaysCentYr_7","fiveYrAveWetDaysCentYr_8","fiveYrAveWetDaysCentYr_9","fiveYrAveWetDaysCentYr_10","fiveYrAveWetDaysCentYr_11","fiveYrAveWetDaysCentYr_12","fiveYrAveWetDaysCentYr_13","fiveYrAveWetDaysCentYr_14","fiveYrAveWetDaysCentYr_15","fiveYrAveWetDaysCentYr_16","fiveYrAveWetDaysCentYr_17","fiveYrAveWetDaysCentYr_18","fiveYrAveWetDaysCentYr_19"
"Amelia_Virginia_51007","51007",2000,0.321153846153846,0.2,0.369230769230769,0.569230769230769,0.576923076923077,0.376923076923077,0.376923076923077,0.207692307692308,0.00769230769230769,0.00384615384615385,0.130769230769231,0.130769230769231,0.346153846153846,0.346153846153846,0.342307692307692,0.215384615384615,0.396153846153846,0.203846153846154,0.203846153846154,0.411538461538462,0.411538461538462,0.261538461538462,0.238461538461538,0.496153846153846,0.288461538461538,0.288461538461538,0.257692307692308,0.561538461538462,0.303846153846154,0.303846153846154,0.379807692307692
"Amelia_Virginia_51007","51007",2030,0,0.506410256410256,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amherst_Virginia_51009","51009",1970,0.353535353535354,0.183333333333333,0.202777777777778,0.202777777777778,0.202777777777778,0.561111111111111,0.377777777777778,0.558333333333333,0.558333333333333,0.575,0.270833333333333,0.361111111111111,0.0416666666666667,0.0833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amherst_Virginia_51009","51009",2000,0.350462962962963,0.416666666666667,0.480555555555556,0.380555555555556,0.380555555555556,0.363888888888889,0.163888888888889,0.113888888888889,0.0138888888888889,0.0777777777777778,0.0833333333333333,0.0833333333333333,0.263888888888889,0.377777777777778,0.313888888888889,0.313888888888889,0.316666666666667,0.122222222222222,0.00833333333333333,0.0361111111111111,0.272222222222222,0.452777777777778,0.452777777777778,0.652777777777778,0.638888888888889,0.4,0.536111111111111,0.844444444444444,0.669444444444445,0.858333333333333,1.06944444444444
"Amherst_Virginia_51009","51009",2030,1.01388888888889,0.893518518518518,0.569444444444444,1.01388888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Appomattox_Virginia_51011","51011",1970,0.336898395721925,0.0470588235294118,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.411764705882353,0.364705882352941,0.549019607843137,0.549019607843137,0.682352941176471,0.411764705882353,0.549019607843137,0.333333333333333,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Appomattox_Virginia_51011","51011",2000,0.339869281045752,0.517647058823529,0.670588235294118,0.674509803921569,0.674509803921569,0.541176470588235,0.352941176470588,0.2,0,0,0.0666666666666667,0.0666666666666667,0.266666666666667,0.282352941176471,0.282352941176471,0.215686274509804,0.258823529411765,0.129411764705882,0.113725490196078,0.145098039215686,0.145098039215686,0.301960784313725,0.266666666666667,0.466666666666667,0.435294117647059,0.435294117647059,0.388235294117647,0.701960784313725,0.501960784313725,0.549019607843137,0.686274509803922
"Appomattox_Virginia_51011","51011",2030,0.235294117647059,0.660130718954248,0.117647058823529,0.235294117647059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arlington_Virginia_51013","51013",1970,0.136363636363636,0.1,0.1,0.1,0.1,0.1,0,0.2,0.2,0.2,0.25,0.333333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arlington_Virginia_51013","51013",2000,0.283333333333333,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0.2,0.55,0.55,0.55,0.55,0.35,0,0.55,0.55,0.55,0.55,0.8,0.4,0.4,0.5
"Arlington_Virginia_51013","51013",2030,0,0.666666666666667,0.375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Augusta_Virginia_51015","51015",1970,0.172846889952153,0.0157894736842105,0.0513157894736842,0.0513157894736842,0.0513157894736842,0.267105263157895,0.251315789473684,0.326315789473684,0.328947368421053,0.328947368421053,0.141447368421053,0.18859649122807,0.00657894736842105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Augusta_Virginia_51015","51015",2000,0.224780701754386,0.313157894736842,0.409210526315789,0.321052631578947,0.318421052631579,0.369736842105263,0.169736842105263,0.0802631578947368,0.0578947368421053,0.0578947368421053,0.00921052631578947,0.114473684210526,0.128947368421053,0.173684210526316,0.173684210526316,0.172368421052632,0.0671052631578947,0.0460526315789474,0.00131578947368421,0.0394736842105263,0.29078947368421,0.294736842105263,0.294736842105263,0.432894736842105,0.394736842105263,0.143421052631579,0.253947368421053,0.480263157894737,0.361842105263158,0.394736842105263,0.491776315789474
"Augusta_Virginia_51015","51015",2030,0.164473684210526,0.464912280701754,0.131578947368421,0.164473684210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bath_Virginia_51017","51017",1970,0.114190687361419,0,0,0,0,0.2,0.2,0.251219512195122,0.251219512195122,0.251219512195122,0.0640243902439024,0.0853658536585366,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bath_Virginia_51017","51017",2000,0.134146341463415,0.251219512195122,0.251219512195122,0.217073170731707,0.217073170731707,0.229268292682927,0.0292682926829268,0.0292682926829268,0.0121951219512195,0.0121951219512195,0,0.024390243902439,0.024390243902439,0.024390243902439,0.0268292682926829,0.0268292682926829,0.0024390243902439,0.0024390243902439,0.0024390243902439,0.0195121951219512,0.0414634146341463,0.0414634146341463,0.0414634146341463,0.119512195121951,0.1,0.0780487804878049,0.197560975609756,0.414634146341463,0.429268292682927,0.746341463414634,0.932926829268293
"Bath_Virginia_51017","51017",2030,1.58536585365854,1.04471544715447,1.02439024390244,1.58536585365854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bedford_Virginia_51019","51019",1970,0.309707241910632,0.0322033898305085,0.0322033898305085,0.0372881355932203,0.0372881355932203,0.447457627118644,0.420338983050847,0.579661016949153,0.574576271186441,0.644067796610169,0.292372881355932,0.384180790960452,0.173728813559322,0.347457627118644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bedford_Virginia_51019","51019",2000,0.289830508474576,0.433898305084746,0.454237288135593,0.384745762711864,0.384745762711864,0.315254237288136,0.115254237288136,0.105084745762712,0.0135593220338983,0.16271186440678,0.166101694915254,0.166101694915254,0.267796610169492,0.284745762711864,0.140677966101695,0.13728813559322,0.138983050847458,0.023728813559322,0.00847457627118644,0.00338983050847458,0.186440677966102,0.396610169491525,0.432203389830508,0.493220338983051,0.540677966101695,0.359322033898305,0.332203389830508,0.571186440677966,0.554237288135593,0.75593220338983,0.942796610169491
"Bedford_Virginia_51019","51019",2030,1.24576271186441,0.949152542372881,0.73728813559322,1.24576271186441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bland_Virginia_51021","51021",1970,0.0360205831903945,0.0188679245283019,0,0,0,0.0792452830188679,0.0792452830188679,0.0792452830188679,0.0792452830188679,0.0792452830188679,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bland_Virginia_51021","51021",2000,0.147798742138365,0,0,0.0188679245283019,0.0188679245283019,0.173584905660377,0.173584905660377,0.173584905660377,0.154716981132075,0.154716981132075,0.169811320754717,0.271698113207547,0.271698113207547,0.271698113207547,0.271698113207547,0.10188679245283,0,0,0,0.147169811320755,0.147169811320755,0.147169811320755,0.147169811320755,0.147169811320755,0.184905660377359,0.184905660377359,0.241509433962264,0.294339622641509,0.294339622641509,0.467924528301887,0.584905660377358
"Bland_Virginia_51021","51021",2030,1.79245283018868,0.685534591194969,0.89622641509434,1.79245283018868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botetourt_Virginia_51023","51023",1970,0.224025974025974,0.00714285714285714,0.00714285714285714,0.00714285714285714,0.00714285714285714,0.388095238095238,0.383333333333333,0.480952380952381,0.480952380952381,0.485714285714286,0.130952380952381,0.170634920634921,0.0119047619047619,0.0238095238095238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botetourt_Virginia_51023","51023",2000,0.196825396825397,0.304761904761905,0.316666666666667,0.228571428571429,0.228571428571429,0.223809523809524,0.0238095238095238,0.0166666666666667,0.00714285714285714,0.119047619047619,0.126190476190476,0.126190476190476,0.133333333333333,0.135714285714286,0.0261904761904762,0.019047619047619,0.019047619047619,0.00476190476190476,0.00238095238095238,0.0166666666666667,0.173809523809524,0.180952380952381,0.323809523809524,0.34047619047619,0.333333333333333,0.188095238095238,0.357142857142857,0.407142857142857,0.466666666666667,0.904761904761905,1.11607142857143
"Botetourt_Virginia_51023","51023",2030,2.23809523809524,1.19444444444444,1.30952380952381,2.23809523809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bristol_Virginia_51520","51520",1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bristol_Virginia_51520","51520",2000,0.233333333333333,0,0,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0.4,0.5,0.7,0.9,1.125
"Bristol_Virginia_51520","51520",2030,1,0.833333333333333,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brunswick_Virginia_51025","51025",1970,0.224101479915433,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.293023255813953,0.116279069767442,0.155038759689922,0.232558139534884,0.465116279069767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brunswick_Virginia_51025","51025",2000,0.172093023255814,0.0930232558139535,0.1,0.3,0.409302325581395,0.316279069767442,0.316279069767442,0.309302325581395,0.109302325581395,0.00232558139534884,0.0162790697674419,0.0162790697674419,0.216279069767442,0.216279069767442,0.213953488372093,0.2,0.241860465116279,0.0883720930232558,0.0883720930232558,0.141860465116279,0.141860465116279,0.1,0.0534883720930232,0.237209302325581,0.183720930232558,0.183720930232558,0.190697674418605,0.265116279069767,0.0813953488372093,0.181395348837209,0.226744186046512
"Brunswick_Virginia_51025","51025",2030,0.5,0.290697674418605,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buchanan_Virginia_51027","51027",1970,0.0967365967365967,0,0.192307692307692,0.192307692307692,0.192307692307692,0.212820512820513,0.212820512820513,0.0205128205128205,0.0205128205128205,0.0205128205128205,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buchanan_Virginia_51027","51027",2000,0.144017094017094,0,0,0.2,0.2,0.364102564102564,0.364102564102564,0.38974358974359,0.18974358974359,0.18974358974359,0.0256410256410256,0.258974358974359,0.233333333333333,0.397435897435897,0.397435897435897,0.397435897435897,0.164102564102564,0.164102564102564,0,0.0153846153846154,0.0153846153846154,0.0153846153846154,0.0153846153846154,0.0153846153846154,0,0.00256410256410256,0.0282051282051282,0.0615384615384615,0.0615384615384615,0.156410256410256,0.192307692307692
"Buchanan_Virginia_51027","51027",2030,0.474358974358974,0.213675213675214,0.237179487179487,0.474358974358974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buckingham_Virginia_51029","51029",1970,0.299284984678243,0.00898876404494382,0.155056179775281,0.155056179775281,0.155056179775281,0.462921348314607,0.453932584269663,0.492134831460674,0.492134831460674,0.503370786516854,0.24438202247191,0.325842696629214,0.0280898876404494,0.0561797752808989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Buckingham_Virginia_51029","51029",2000,0.30749063670412,0.244943820224719,0.444943820224719,0.442696629213483,0.442696629213483,0.431460674157303,0.382022471910112,0.182022471910112,0,0,0.123595505617978,0.123595505617978,0.38876404494382,0.38876404494382,0.38876404494382,0.265168539325843,0.265168539325843,0,0,0.0853932584269663,0.0943820224719101,0.29438202247191,0.29438202247191,0.49438202247191,0.408988764044944,0.408988764044944,0.296629213483146,0.719101123595506,0.519101123595506,0.57752808988764,0.710674157303371
"Buckingham_Virginia_51029","51029",2030,0.292134831460674,0.801498127340824,0.146067415730337,0.292134831460674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BuenaVista_Virginia_51530","51530",1970,0.181818181818182,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BuenaVista_Virginia_51530","51530",2000,0.233333333333333,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.4,0.6,0.6,0.4,0.4,0.6,0.6,0.8,1
"BuenaVista_Virginia_51530","51530",2030,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Campbell_Virginia_51031","51031",1970,0.224321133412042,0.00519480519480519,0.00519480519480519,0.00519480519480519,0.00519480519480519,0.25974025974026,0.254545454545455,0.316883116883117,0.316883116883117,0.488311688311688,0.292207792207792,0.38961038961039,0.428571428571429,0.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Campbell_Virginia_51031","51031",2000,0.288311688311688,0.433766233766234,0.467532467532468,0.605194805194805,0.605194805194805,0.433766233766234,0.233766233766234,0.2,0,0,0.012987012987013,0.012987012987013,0.212987012987013,0.212987012987013,0.212987012987013,0.2,0.2,0.038961038961039,0.038961038961039,0.038961038961039,0.038961038961039,0.238961038961039,0.257142857142857,0.449350649350649,0.449350649350649,0.467532467532468,0.376623376623377,0.61038961038961,0.423376623376623,0.514285714285714,0.62012987012987
"Campbell_Virginia_51031","51031",2030,0.454545454545455,0.645021645021645,0.24025974025974,0.454545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Caroline_Virginia_51033","51033",1970,0.279379157427938,0.2,0.597560975609756,0.597560975609756,0.597560975609756,0.597560975609756,0.397560975609756,0.0170731707317073,0.0170731707317073,0.0170731707317073,0.0213414634146341,0.0284552845528455,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Caroline_Virginia_51033","51033",2000,0.28130081300813,0.0170731707317073,0.136585365853659,0.234146341463415,0.395121951219512,0.395121951219512,0.395121951219512,0.275609756097561,0.160975609756098,0,0,0,0.2,0.2,0.2,0.2,0.246341463414634,0.28780487804878,0.28780487804878,0.412195121951219,0.412195121951219,0.365853658536585,0.124390243902439,0.375609756097561,0.251219512195122,0.253658536585366,0.253658536585366,0.660975609756098,0.429268292682927,0.429268292682927,0.533536585365854
"Caroline_Virginia_51033","51033",2030,0,0.711382113821138,0.0487804878048781,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carroll_Virginia_51035","51035",1970,0.281565656565657,0.283333333333333,0.1,0.05,0.05,0.469444444444444,0.419444444444444,0.475,0.480555555555556,0.569444444444444,0.1875,0.25,0.236111111111111,0.444444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carroll_Virginia_51035","51035",2000,0.365740740740741,0.344444444444444,0.452777777777778,0.597222222222222,0.591666666666667,0.502777777777778,0.308333333333333,0.205555555555556,0.00555555555555555,0.00555555555555555,0.252777777777778,0.252777777777778,0.247222222222222,0.247222222222222,0.247222222222222,0,0,0,0,0.0138888888888889,0.175,0.330555555555556,0.338888888888889,0.366666666666667,0.55,0.388888888888889,0.477777777777778,0.786111111111111,0.977777777777778,1.53333333333333,1.91666666666667
"Carroll_Virginia_51035","51035",2030,3.76388888888889,2.14814814814815,2.43055555555556,3.76388888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CharlesCity_Virginia_51036","51036",1970,0.184952978056426,0.2,0.2,0.2,0.2,0.23448275862069,0.0344827586206897,0.0344827586206897,0.0344827586206897,0.206896551724138,0.21551724137931,0.28735632183908,0.431034482758621,0.862068965517241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CharlesCity_Virginia_51036","51036",2000,0.242528735632184,0.172413793103448,0.172413793103448,0.372413793103448,0.572413793103448,0.4,0.4,0.4,0.2,0.0275862068965517,0.0275862068965517,0.0275862068965517,0.0620689655172414,0.0620689655172414,0.0344827586206897,0.0344827586206897,0.103448275862069,0.262068965517241,0.262068965517241,0.268965517241379,0.268965517241379,0.2,0.00689655172413793,0.0551724137931034,0.0482758620689655,0.2,0.344827586206897,0.544827586206897,0.503448275862069,0.662068965517241,0.637931034482759
"CharlesCity_Virginia_51036","51036",2030,0.793103448275862,0.609195402298851,0.413793103448276,0.793103448275862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charlotte_Virginia_51037","51037",1970,0.308578745198464,0.115492957746479,0.115492957746479,0.115492957746479,0.115492957746479,0.461971830985915,0.346478873239437,0.363380281690141,0.363380281690141,0.563380281690141,0.27112676056338,0.36150234741784,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charlotte_Virginia_51037","51037",2000,0.312206572769953,0.335211267605634,0.490140845070423,0.512676056338028,0.512676056338028,0.312676056338028,0.194366197183099,0.0394366197183099,0,0.109859154929577,0.284507042253521,0.284507042253521,0.484507042253521,0.484507042253521,0.374647887323944,0.2,0.2,0.0028169014084507,0.0028169014084507,0.109859154929577,0.109859154929577,0.256338028169014,0.323943661971831,0.523943661971831,0.416901408450704,0.552112676056338,0.405633802816901,0.549295774647887,0.349295774647887,0.349295774647887,0.267605633802817
"Charlotte_Virginia_51037","51037",2030,0,0.356807511737089,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charlottesville_Virginia_51540","51540",1970,0.363636363636364,0,0.2,0.2,0.2,0.6,0.6,0.6,0.6,0.6,0.25,0.333333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Charlottesville_Virginia_51540","51540",2000,0.366666666666667,0.4,0.6,0.4,0.4,0.4,0.2,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0.6,0.6,0.6,0.8,0.933333333333333,0.333333333333333,0.533333333333333,1,0.8,0.866666666666667,1.08333333333333
"Charlottesville_Virginia_51540","51540",2030,1,1.11111111111111,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chesapeake_Virginia_51550","51550",1970,0.0240137221269297,0.00754716981132075,0.0528301886792453,0.0528301886792453,0.0528301886792453,0.0528301886792453,0.0452830188679245,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
